,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
101,2,0.009988000150769949,481.0,63.0,True,20,0.9,100
102,3,0.01420845789834857,481.0,84.0,True,20,0.9,100
103,4,0.01840233290567994,481.0,105.0,True,20,0.9,100
104,5,0.022513083182275295,481.0,126.0,True,20,0.9,100
105,6,0.026721625123173,481.0,147.0,True,20,0.9,100
106,7,0.030827249865978956,481.0,168.0,True,20,0.9,100
107,8,0.034878000151365995,481.0,189.0,True,20,0.9,100
108,9,0.03889850014820695,481.0,210.0,True,20,0.9,100
109,10,0.042938750237226486,481.0,231.0,True,20,0.9,100
110,0,0.00021333293989300728,392.0,50.0,True,50,0.1,100
111,1,0.005802625324577093,469.0,102.0,True,50,0.1,100
112,2,0.009988000150769949,469.0,153.0,True,50,0.1,100
113,3,0.01420845789834857,469.0,204.0,True,50,0.1,100
114,4,0.01840233290567994,469.0,255.0,True,50,0.1,100
115,5,0.022513083182275295,469.0,306.0,True,50,0.1,100
116,6,0.026721625123173,469.0,357.0,True,50,0.1,100
117,7,0.030827249865978956,469.0,408.0,True,50,0.1,100
118,8,0.034878000151365995,469.0,459.0,True,50,0.1,100
119,9,0.03889850014820695,469.0,510.0,True,50,0.1,100
120,10,0.042938750237226486,469.0,561.0,True,50,0.1,100
121,0,0.00021333293989300728,392.0,50.0,True,50,0.25,100
122,1,0.005802625324577093,458.0,102.0,True,50,0.25,100
123,2,0.009988000150769949,478.0,154.0,True,50,0.25,100
124,3,0.01420845789834857,487.0,206.0,True,50,0.25,100
125,4,0.01840233290567994,499.0,258.0,True,50,0.25,100
126,5,0.022513083182275295,499.0,309.0,True,50,0.25,100
127,6,0.026721625123173,499.0,360.0,True,50,0.25,100
128,7,0.030827249865978956,499.0,411.0,True,50,0.25,100
129,8,0.034878000151365995,499.0,462.0,True,50,0.25,100
130,9,0.03889850014820695,499.0,513.0,True,50,0.25,100
131,10,0.042938750237226486,499.0,564.0,True,50,0.25,100
132,0,0.00021333293989300728,392.0,50.0,True,50,0.5,100
133,1,0.005802625324577093,450.0,102.0,True,50,0.5,100
134,2,0.009988000150769949,471.0,154.0,True,50,0.5,100
135,3,0.01420845789834857,483.0,206.0,True,50,0.5,100
136,4,0.01840233290567994,504.0,258.0,True,50,0.5,100
137,5,0.022513083182275295,513.0,310.0,True,50,0.5,100
138,6,0.026721625123173,519.0,362.0,True,50,0.5,100
139,7,0.030827249865978956,519.0,413.0,True,50,0.5,100
140,8,0.034878000151365995,527.0,465.0,True,50,0.5,100
141,9,0.03889850014820695,527.0,516.0,True,50,0.5,100
142,10,0.042938750237226486,527.0,567.0,True,50,0.5,100
143,0,0.00021333293989300728,392.0,50.0,True,50,0.75,100
144,1,0.005802625324577093,442.0,102.0,True,50,0.75,100
145,2,0.009988000150769949,485.0,154.0,True,50,0.75,100
146,3,0.01420845789834857,486.0,206.0,True,50,0.75,100
147,4,0.01840233290567994,504.0,258.0,True,50,0.75,100
148,5,0.022513083182275295,504.0,309.0,True,50,0.75,100
149,6,0.026721625123173,504.0,360.0,True,50,0.75,100
150,7,0.030827249865978956,504.0,411.0,True,50,0.75,100
151,8,0.034878000151365995,504.0,462.0,True,50,0.75,100
152,9,0.03889850014820695,504.0,513.0,True,50,0.75,100
153,10,0.042938750237226486,505.0,565.0,True,50,0.75,100
154,0,0.00021333293989300728,392.0,50.0,True,50,0.9,100
155,1,0.005802625324577093,452.0,102.0,True,50,0.9,100
156,2,0.009988000150769949,457.0,154.0,True,50,0.9,100
157,3,0.01420845789834857,487.0,206.0,True,50,0.9,100
158,4,0.01840233290567994,487.0,257.0,True,50,0.9,100
159,5,0.022513083182275295,487.0,308.0,True,50,0.9,100
160,6,0.026721625123173,487.0,359.0,True,50,0.9,100
161,7,0.030827249865978956,487.0,410.0,True,50,0.9,100
162,8,0.034878000151365995,492.0,462.0,True,50,0.9,100
163,9,0.03889850014820695,492.0,513.0,True,50,0.9,100
164,10,0.042938750237226486,497.0,565.0,True,50,0.9,100
165,0,0.00021333293989300728,392.0,100.0,True,100,0.1,100
166,1,0.005802625324577093,499.0,202.0,True,100,0.1,100
167,2,0.009988000150769949,513.0,304.0,True,100,0.1,100
168,3,0.01420845789834857,516.0,406.0,True,100,0.1,100
169,4,0.01840233290567994,516.0,507.0,True,100,0.1,100
170,5,0.022513083182275295,523.0,609.0,True,100,0.1,100
171,6,0.026721625123173,523.0,710.0,True,100,0.1,100
172,7,0.030827249865978956,523.0,811.0,True,100,0.1,100
173,8,0.034878000151365995,523.0,912.0,True,100,0.1,100
174,9,0.03889850014820695,523.0,1013.0,True,100,0.1,100
175,10,0.042938750237226486,523.0,1114.0,True,100,0.1,100
176,0,0.00021333293989300728,392.0,100.0,True,100,0.25,100
177,1,0.005802625324577093,488.0,202.0,True,100,0.25,100
178,2,0.009988000150769949,515.0,304.0,True,100,0.25,100
179,3,0.01420845789834857,532.0,406.0,True,100,0.25,100
180,4,0.01840233290567994,558.0,508.0,True,100,0.25,100
181,5,0.022513083182275295,558.0,609.0,True,100,0.25,100
182,6,0.026721625123173,558.0,710.0,True,100,0.25,100
183,7,0.030827249865978956,566.0,812.0,True,100,0.25,100
184,8,0.034878000151365995,566.0,913.0,True,100,0.25,100
185,9,0.03889850014820695,567.0,1015.0,True,100,0.25,100
186,10,0.042938750237226486,567.0,1116.0,True,100,0.25,100
187,0,0.00021333293989300728,392.0,100.0,True,100,0.5,100
188,1,0.005802625324577093,474.0,202.0,True,100,0.5,100
189,2,0.009988000150769949,503.0,304.0,True,100,0.5,100
190,3,0.01420845789834857,525.0,406.0,True,100,0.5,100
191,4,0.01840233290567994,527.0,508.0,True,100,0.5,100
192,5,0.022513083182275295,548.0,610.0,True,100,0.5,100
193,6,0.026721625123173,548.0,711.0,True,100,0.5,100
194,7,0.030827249865978956,550.0,813.0,True,100,0.5,100
195,8,0.034878000151365995,556.0,915.0,True,100,0.5,100
196,9,0.03889850014820695,559.0,1017.0,True,100,0.5,100
197,10,0.042938750237226486,563.0,1119.0,True,100,0.5,100
198,0,0.00021333293989300728,392.0,100.0,True,100,0.75,100
199,1,0.005802625324577093,478.0,202.0,True,100,0.75,100
200,2,0.009988000150769949,478.0,303.0,True,100,0.75,100
201,3,0.01420845789834857,504.0,405.0,True,100,0.75,100
202,4,0.01840233290567994,504.0,506.0,True,100,0.75,100
203,5,0.022513083182275295,521.0,608.0,True,100,0.75,100
204,6,0.026721625123173,521.0,709.0,True,100,0.75,100
205,7,0.030827249865978956,521.0,810.0,True,100,0.75,100
206,8,0.034878000151365995,521.0,911.0,True,100,0.75,100
207,9,0.03889850014820695,521.0,1012.0,True,100,0.75,100
208,10,0.042938750237226486,528.0,1114.0,True,100,0.75,100
209,0,0.00021333293989300728,392.0,100.0,True,100,0.9,100
210,1,0.005802625324577093,450.0,202.0,True,100,0.9,100
211,2,0.009988000150769949,486.0,304.0,True,100,0.9,100
212,3,0.01420845789834857,486.0,405.0,True,100,0.9,100
213,4,0.01840233290567994,496.0,507.0,True,100,0.9,100
214,5,0.022513083182275295,496.0,608.0,True,100,0.9,100
215,6,0.026721625123173,496.0,709.0,True,100,0.9,100
216,7,0.030827249865978956,496.0,810.0,True,100,0.9,100
217,8,0.034878000151365995,523.0,912.0,True,100,0.9,100
218,9,0.03889850014820695,523.0,1013.0,True,100,0.9,100
219,10,0.042938750237226486,523.0,1114.0,True,100,0.9,100
220,0,0.00021333293989300728,392.0,150.0,True,150,0.1,100
221,1,0.005802625324577093,520.0,302.0,True,150,0.1,100
222,2,0.009988000150769949,539.0,454.0,True,150,0.1,100
223,3,0.01420845789834857,549.0,606.0,True,150,0.1,100
224,4,0.01840233290567994,549.0,757.0,True,150,0.1,100
225,5,0.022513083182275295,549.0,908.0,True,150,0.1,100
226,6,0.026721625123173,549.0,1059.0,True,150,0.1,100
227,7,0.030827249865978956,549.0,1210.0,True,150,0.1,100
228,8,0.034878000151365995,549.0,1361.0,True,150,0.1,100
229,9,0.03889850014820695,549.0,1512.0,True,150,0.1,100
230,10,0.042938750237226486,549.0,1663.0,True,150,0.1,100
231,0,0.00021333293989300728,392.0,150.0,True,150,0.25,100
232,1,0.005802625324577093,499.0,302.0,True,150,0.25,100
233,2,0.009988000150769949,516.0,454.0,True,150,0.25,100
234,3,0.01420845789834857,541.0,606.0,True,150,0.25,100
235,4,0.01840233290567994,549.0,758.0,True,150,0.25,100
236,5,0.022513083182275295,556.0,910.0,True,150,0.25,100
237,6,0.026721625123173,564.0,1062.0,True,150,0.25,100
238,7,0.030827249865978956,571.0,1214.0,True,150,0.25,100
239,8,0.034878000151365995,574.0,1366.0,True,150,0.25,100
240,9,0.03889850014820695,574.0,1517.0,True,150,0.25,100
241,10,0.042938750237226486,574.0,1668.0,True,150,0.25,100
242,0,0.00021333293989300728,392.0,150.0,True,150,0.5,100
243,1,0.005802625324577093,471.0,302.0,True,150,0.5,100
244,2,0.009988000150769949,494.0,454.0,True,150,0.5,100
245,3,0.01420845789834857,524.0,606.0,True,150,0.5,100
246,4,0.01840233290567994,552.0,758.0,True,150,0.5,100
247,5,0.022513083182275295,552.0,909.0,True,150,0.5,100
248,6,0.026721625123173,555.0,1061.0,True,150,0.5,100
249,7,0.030827249865978956,562.0,1213.0,True,150,0.5,100
250,8,0.034878000151365995,562.0,1364.0,True,150,0.5,100
251,9,0.03889850014820695,562.0,1515.0,True,150,0.5,100
252,10,0.042938750237226486,563.0,1667.0,True,150,0.5,100
253,0,0.00021333293989300728,392.0,150.0,True,150,0.75,100
254,1,0.005802625324577093,461.0,302.0,True,150,0.75,100
255,2,0.009988000150769949,480.0,454.0,True,150,0.75,100
256,3,0.01420845789834857,499.0,606.0,True,150,0.75,100
257,4,0.01840233290567994,502.0,758.0,True,150,0.75,100
258,5,0.022513083182275295,512.0,910.0,True,150,0.75,100
259,6,0.026721625123173,512.0,1061.0,True,150,0.75,100
260,7,0.030827249865978956,537.0,1213.0,True,150,0.75,100
261,8,0.034878000151365995,537.0,1364.0,True,150,0.75,100
262,9,0.03889850014820695,537.0,1515.0,True,150,0.75,100
263,10,0.042938750237226486,537.0,1666.0,True,150,0.75,100
264,0,0.00021333293989300728,392.0,150.0,True,150,0.9,100
265,1,0.005802625324577093,470.0,302.0,True,150,0.9,100
266,2,0.009988000150769949,472.0,454.0,True,150,0.9,100
267,3,0.01420845789834857,489.0,606.0,True,150,0.9,100
268,4,0.01840233290567994,494.0,758.0,True,150,0.9,100
269,5,0.022513083182275295,505.0,910.0,True,150,0.9,100
270,6,0.026721625123173,505.0,1061.0,True,150,0.9,100
271,7,0.030827249865978956,511.0,1213.0,True,150,0.9,100
272,8,0.034878000151365995,511.0,1364.0,True,150,0.9,100
273,9,0.03889850014820695,517.0,1516.0,True,150,0.9,100
274,10,0.042938750237226486,517.0,1667.0,True,150,0.9,100
275,0,0.00021333293989300728,392.0,200.0,True,200,0.1,100
276,1,0.005802625324577093,535.0,402.0,True,200,0.1,100
277,2,0.009988000150769949,551.0,604.0,True,200,0.1,100
278,3,0.01420845789834857,562.0,806.0,True,200,0.1,100
279,4,0.01840233290567994,572.0,1008.0,True,200,0.1,100
280,5,0.022513083182275295,576.0,1210.0,True,200,0.1,100
281,6,0.026721625123173,576.0,1411.0,True,200,0.1,100
282,7,0.030827249865978956,576.0,1612.0,True,200,0.1,100
283,8,0.034878000151365995,576.0,1813.0,True,200,0.1,100
284,9,0.03889850014820695,576.0,2014.0,True,200,0.1,100
285,10,0.042938750237226486,576.0,2215.0,True,200,0.1,100
286,0,0.00021333293989300728,392.0,200.0,True,200,0.25,100
287,1,0.005802625324577093,517.0,402.0,True,200,0.25,100
288,2,0.009988000150769949,537.0,604.0,True,200,0.25,100
289,3,0.01420845789834857,544.0,806.0,True,200,0.25,100
290,4,0.01840233290567994,553.0,1008.0,True,200,0.25,100
291,5,0.022513083182275295,558.0,1210.0,True,200,0.25,100
292,6,0.026721625123173,567.0,1412.0,True,200,0.25,100
293,7,0.030827249865978956,569.0,1614.0,True,200,0.25,100
294,8,0.034878000151365995,571.0,1816.0,True,200,0.25,100
295,9,0.03889850014820695,572.0,2018.0,True,200,0.25,100
296,10,0.042938750237226486,572.0,2219.0,True,200,0.25,100
297,0,0.00021333293989300728,392.0,200.0,True,200,0.5,100
298,1,0.005802625324577093,530.0,402.0,True,200,0.5,100
299,2,0.009988000150769949,530.0,603.0,True,200,0.5,100
300,3,0.01420845789834857,531.0,805.0,True,200,0.5,100
301,4,0.01840233290567994,536.0,1007.0,True,200,0.5,100
302,5,0.022513083182275295,549.0,1209.0,True,200,0.5,100
303,6,0.026721625123173,552.0,1411.0,True,200,0.5,100
304,7,0.030827249865978956,552.0,1612.0,True,200,0.5,100
305,8,0.034878000151365995,561.0,1814.0,True,200,0.5,100
306,9,0.03889850014820695,573.0,2016.0,True,200,0.5,100
307,10,0.042938750237226486,573.0,2217.0,True,200,0.5,100
308,0,0.00021333293989300728,392.0,200.0,True,200,0.75,100
309,1,0.005802625324577093,468.0,402.0,True,200,0.75,100
310,2,0.009988000150769949,468.0,603.0,True,200,0.75,100
311,3,0.01420845789834857,480.0,805.0,True,200,0.75,100
312,4,0.01840233290567994,488.0,1007.0,True,200,0.75,100
313,5,0.022513083182275295,514.0,1209.0,True,200,0.75,100
314,6,0.026721625123173,520.0,1411.0,True,200,0.75,100
315,7,0.030827249865978956,520.0,1612.0,True,200,0.75,100
316,8,0.034878000151365995,520.0,1813.0,True,200,0.75,100
317,9,0.03889850014820695,520.0,2014.0,True,200,0.75,100
318,10,0.042938750237226486,526.0,2216.0,True,200,0.75,100
319,0,0.00021333293989300728,392.0,200.0,True,200,0.9,100
320,1,0.005802625324577093,470.0,402.0,True,200,0.9,100
321,2,0.009988000150769949,479.0,604.0,True,200,0.9,100
322,3,0.01420845789834857,493.0,806.0,True,200,0.9,100
323,4,0.01840233290567994,493.0,1007.0,True,200,0.9,100
324,5,0.022513083182275295,493.0,1208.0,True,200,0.9,100
325,6,0.026721625123173,493.0,1409.0,True,200,0.9,100
326,7,0.030827249865978956,499.0,1611.0,True,200,0.9,100
327,8,0.034878000151365995,499.0,1812.0,True,200,0.9,100
328,9,0.03889850014820695,499.0,2013.0,True,200,0.9,100
329,10,0.042938750237226486,505.0,2215.0,True,200,0.9,100
330,0,0.00021333293989300728,392.0,250.0,True,250,0.1,100
331,1,0.005802625324577093,527.0,502.0,True,250,0.1,100
332,2,0.009988000150769949,555.0,754.0,True,250,0.1,100
333,3,0.01420845789834857,567.0,1006.0,True,250,0.1,100
334,4,0.01840233290567994,577.0,1258.0,True,250,0.1,100
335,5,0.022513083182275295,577.0,1509.0,True,250,0.1,100
336,6,0.026721625123173,577.0,1760.0,True,250,0.1,100
337,7,0.030827249865978956,577.0,2011.0,True,250,0.1,100
338,8,0.034878000151365995,577.0,2262.0,True,250,0.1,100
339,9,0.03889850014820695,577.0,2513.0,True,250,0.1,100
340,10,0.042938750237226486,577.0,2764.0,True,250,0.1,100
341,0,0.00021333293989300728,392.0,250.0,True,250,0.25,100
342,1,0.005802625324577093,508.0,502.0,True,250,0.25,100
343,2,0.009988000150769949,550.0,754.0,True,250,0.25,100
344,3,0.01420845789834857,561.0,1006.0,True,250,0.25,100
345,4,0.01840233290567994,578.0,1258.0,True,250,0.25,100
346,5,0.022513083182275295,578.0,1509.0,True,250,0.25,100
347,6,0.026721625123173,578.0,1760.0,True,250,0.25,100
348,7,0.030827249865978956,586.0,2012.0,True,250,0.25,100
349,8,0.034878000151365995,588.0,2264.0,True,250,0.25,100
350,9,0.03889850014820695,593.0,2516.0,True,250,0.25,100
351,10,0.042938750237226486,593.0,2767.0,True,250,0.25,100
352,0,0.00021333293989300728,392.0,250.0,True,250,0.5,100
353,1,0.005802625324577093,497.0,502.0,True,250,0.5,100
354,2,0.009988000150769949,526.0,754.0,True,250,0.5,100
355,3,0.01420845789834857,527.0,1006.0,True,250,0.5,100
356,4,0.01840233290567994,544.0,1258.0,True,250,0.5,100
357,5,0.022513083182275295,549.0,1510.0,True,250,0.5,100
358,6,0.026721625123173,552.0,1762.0,True,250,0.5,100
359,7,0.030827249865978956,554.0,2014.0,True,250,0.5,100
360,8,0.034878000151365995,562.0,2266.0,True,250,0.5,100
361,9,0.03889850014820695,562.0,2517.0,True,250,0.5,100
362,10,0.042938750237226486,565.0,2769.0,True,250,0.5,100
363,0,0.00021333293989300728,392.0,250.0,True,250,0.75,100
364,1,0.005802625324577093,477.0,502.0,True,250,0.75,100
365,2,0.009988000150769949,477.0,753.0,True,250,0.75,100
366,3,0.01420845789834857,518.0,1005.0,True,250,0.75,100
367,4,0.01840233290567994,535.0,1257.0,True,250,0.75,100
368,5,0.022513083182275295,535.0,1508.0,True,250,0.75,100
369,6,0.026721625123173,535.0,1759.0,True,250,0.75,100
370,7,0.030827249865978956,535.0,2010.0,True,250,0.75,100
371,8,0.034878000151365995,535.0,2261.0,True,250,0.75,100
372,9,0.03889850014820695,551.0,2513.0,True,250,0.75,100
373,10,0.042938750237226486,551.0,2764.0,True,250,0.75,100
374,0,0.00021333293989300728,392.0,250.0,True,250,0.9,100
375,1,0.005802625324577093,507.0,502.0,True,250,0.9,100
376,2,0.009988000150769949,507.0,753.0,True,250,0.9,100
377,3,0.01420845789834857,507.0,1004.0,True,250,0.9,100
378,4,0.01840233290567994,509.0,1256.0,True,250,0.9,100
379,5,0.022513083182275295,514.0,1508.0,True,250,0.9,100
380,6,0.026721625123173,514.0,1759.0,True,250,0.9,100
381,7,0.030827249865978956,514.0,2010.0,True,250,0.9,100
382,8,0.034878000151365995,536.0,2262.0,True,250,0.9,100
383,9,0.03889850014820695,536.0,2513.0,True,250,0.9,100
384,10,0.042938750237226486,536.0,2764.0,True,250,0.9,100
385,0,0.00021333293989300728,392.0,500.0,True,500,0.1,100
386,1,0.005802625324577093,544.0,1002.0,True,500,0.1,100
387,2,0.009988000150769949,550.0,1504.0,True,500,0.1,100
388,3,0.01420845789834857,577.0,2006.0,True,500,0.1,100
389,4,0.01840233290567994,577.0,2507.0,True,500,0.1,100
390,5,0.022513083182275295,582.0,3009.0,True,500,0.1,100
391,6,0.026721625123173,590.0,3511.0,True,500,0.1,100
392,7,0.030827249865978956,592.0,4013.0,True,500,0.1,100
393,8,0.034878000151365995,592.0,4514.0,True,500,0.1,100
394,9,0.03889850014820695,592.0,5015.0,True,500,0.1,100
395,10,0.042938750237226486,592.0,5516.0,True,500,0.1,100
396,0,0.00021333293989300728,392.0,500.0,True,500,0.25,100
397,1,0.005802625324577093,530.0,1002.0,True,500,0.25,100
398,2,0.009988000150769949,544.0,1504.0,True,500,0.25,100
399,3,0.01420845789834857,545.0,2006.0,True,500,0.25,100
400,4,0.01840233290567994,563.0,2508.0,True,500,0.25,100
401,5,0.022513083182275295,571.0,3010.0,True,500,0.25,100
402,6,0.026721625123173,579.0,3512.0,True,500,0.25,100
403,7,0.030827249865978956,586.0,4014.0,True,500,0.25,100
404,8,0.034878000151365995,586.0,4515.0,True,500,0.25,100
405,9,0.03889850014820695,591.0,5017.0,True,500,0.25,100
406,10,0.042938750237226486,594.0,5519.0,True,500,0.25,100
407,0,0.00021333293989300728,392.0,500.0,True,500,0.5,100
408,1,0.005802625324577093,499.0,1002.0,True,500,0.5,100
409,2,0.009988000150769949,524.0,1504.0,True,500,0.5,100
410,3,0.01420845789834857,532.0,2006.0,True,500,0.5,100
411,4,0.01840233290567994,541.0,2508.0,True,500,0.5,100
412,5,0.022513083182275295,564.0,3010.0,True,500,0.5,100
413,6,0.026721625123173,564.0,3511.0,True,500,0.5,100
414,7,0.030827249865978956,564.0,4012.0,True,500,0.5,100
415,8,0.034878000151365995,564.0,4513.0,True,500,0.5,100
416,9,0.03889850014820695,573.0,5015.0,True,500,0.5,100
417,10,0.042938750237226486,573.0,5516.0,True,500,0.5,100
418,0,0.00021333293989300728,392.0,500.0,True,500,0.75,100
419,1,0.005802625324577093,499.0,1002.0,True,500,0.75,100
420,2,0.009988000150769949,511.0,1504.0,True,500,0.75,100
421,3,0.01420845789834857,529.0,2006.0,True,500,0.75,100
422,4,0.01840233290567994,532.0,2508.0,True,500,0.75,100
423,5,0.022513083182275295,542.0,3010.0,True,500,0.75,100
424,6,0.026721625123173,542.0,3511.0,True,500,0.75,100
425,7,0.030827249865978956,542.0,4012.0,True,500,0.75,100
426,8,0.034878000151365995,542.0,4513.0,True,500,0.75,100
427,9,0.03889850014820695,542.0,5014.0,True,500,0.75,100
428,10,0.042938750237226486,545.0,5516.0,True,500,0.75,100
429,0,0.00021333293989300728,392.0,500.0,True,500,0.9,100
430,1,0.005802625324577093,493.0,1002.0,True,500,0.9,100
431,2,0.009988000150769949,496.0,1504.0,True,500,0.9,100
432,3,0.01420845789834857,496.0,2005.0,True,500,0.9,100
433,4,0.01840233290567994,511.0,2507.0,True,500,0.9,100
434,5,0.022513083182275295,511.0,3008.0,True,500,0.9,100
435,6,0.026721625123173,527.0,3510.0,True,500,0.9,100
436,7,0.030827249865978956,527.0,4011.0,True,500,0.9,100
437,8,0.034878000151365995,527.0,4512.0,True,500,0.9,100
438,9,0.03889850014820695,527.0,5013.0,True,500,0.9,100
439,10,0.042938750237226486,527.0,5514.0,True,500,0.9,100
