,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
1501,8,0.001717583741992712,14.0,656.0,100,500,46
1502,9,0.0017282087355852127,14.0,657.0,100,500,46
1503,10,0.0017383340746164322,15.0,659.0,100,500,46
1504,1,0.0016319998539984226,11.0,661.0,100,500,47
1505,2,0.001645917072892189,11.0,662.0,100,500,47
1506,3,0.001660624984651804,12.0,664.0,100,500,47
1507,4,0.0016706250607967377,12.0,665.0,100,500,47
1508,5,0.001680999994277954,12.0,666.0,100,500,47
1509,6,0.0016944590024650097,13.0,668.0,100,500,47
1510,7,0.0017042919062078,13.0,669.0,100,500,47
1511,8,0.001717583741992712,13.0,670.0,100,500,47
1512,9,0.0017282087355852127,13.0,671.0,100,500,47
1513,10,0.0017383340746164322,13.0,672.0,100,500,47
1514,1,0.0016319998539984226,6.0,674.0,100,500,48
1515,2,0.001645917072892189,6.0,675.0,100,500,48
1516,3,0.001660624984651804,6.0,676.0,100,500,48
1517,4,0.0016706250607967377,7.0,678.0,100,500,48
1518,5,0.001680999994277954,8.0,680.0,100,500,48
1519,6,0.0016944590024650097,8.0,681.0,100,500,48
1520,7,0.0017042919062078,8.0,682.0,100,500,48
1521,8,0.001717583741992712,9.0,684.0,100,500,48
1522,9,0.0017282087355852127,10.0,686.0,100,500,48
1523,10,0.0017383340746164322,10.0,687.0,100,500,48
1524,1,0.0016319998539984226,9.0,689.0,100,500,49
1525,2,0.001645917072892189,10.0,691.0,100,500,49
1526,3,0.001660624984651804,10.0,692.0,100,500,49
1527,4,0.0016706250607967377,10.0,693.0,100,500,49
1528,5,0.001680999994277954,10.0,694.0,100,500,49
1529,6,0.0016944590024650097,10.0,695.0,100,500,49
1530,7,0.0017042919062078,11.0,697.0,100,500,49
1531,8,0.001717583741992712,11.0,698.0,100,500,49
1532,9,0.0017282087355852127,12.0,700.0,100,500,49
1533,10,0.0017383340746164322,12.0,701.0,100,500,49
1534,1,0.0016319998539984226,9.0,702.0,100,500,50
1535,2,0.001645917072892189,10.0,704.0,100,500,50
1536,3,0.001660624984651804,11.0,706.0,100,500,50
1537,4,0.0016706250607967377,12.0,708.0,100,500,50
1538,5,0.001680999994277954,12.0,709.0,100,500,50
1539,6,0.0016944590024650097,12.0,710.0,100,500,50
1540,7,0.0017042919062078,13.0,712.0,100,500,50
1541,8,0.001717583741992712,13.0,713.0,100,500,50
1542,9,0.0017282087355852127,13.0,714.0,100,500,50
1543,10,0.0017383340746164322,13.0,715.0,100,500,50
1544,1,0.0016319998539984226,12.0,716.0,100,500,51
1545,2,0.001645917072892189,12.0,717.0,100,500,51
1546,3,0.001660624984651804,12.0,718.0,100,500,51
1547,4,0.0016706250607967377,13.0,720.0,100,500,51
1548,5,0.001680999994277954,13.0,721.0,100,500,51
1549,6,0.0016944590024650097,14.0,723.0,100,500,51
1550,7,0.0017042919062078,14.0,724.0,100,500,51
1551,8,0.001717583741992712,14.0,725.0,100,500,51
1552,9,0.0017282087355852127,14.0,726.0,100,500,51
1553,10,0.0017383340746164322,14.0,727.0,100,500,51
1554,1,0.0016319998539984226,10.0,729.0,100,500,52
1555,2,0.001645917072892189,10.0,730.0,100,500,52
1556,3,0.001660624984651804,10.0,731.0,100,500,52
1557,4,0.0016706250607967377,10.0,732.0,100,500,52
1558,5,0.001680999994277954,11.0,734.0,100,500,52
1559,6,0.0016944590024650097,11.0,735.0,100,500,52
1560,7,0.0017042919062078,11.0,736.0,100,500,52
1561,8,0.001717583741992712,11.0,737.0,100,500,52
1562,9,0.0017282087355852127,11.0,738.0,100,500,52
1563,10,0.0017383340746164322,11.0,739.0,100,500,52
1564,1,0.0016319998539984226,11.0,741.0,100,500,53
1565,2,0.001645917072892189,11.0,742.0,100,500,53
1566,3,0.001660624984651804,11.0,743.0,100,500,53
1567,4,0.0016706250607967377,12.0,745.0,100,500,53
1568,5,0.001680999994277954,13.0,747.0,100,500,53
1569,6,0.0016944590024650097,13.0,748.0,100,500,53
1570,7,0.0017042919062078,13.0,749.0,100,500,53
1571,8,0.001717583741992712,13.0,750.0,100,500,53
1572,9,0.0017282087355852127,13.0,751.0,100,500,53
1573,10,0.0017383340746164322,13.0,752.0,100,500,53
1574,1,0.0016319998539984226,9.0,753.0,100,500,54
1575,2,0.001645917072892189,10.0,755.0,100,500,54
1576,3,0.001660624984651804,10.0,756.0,100,500,54
1577,4,0.0016706250607967377,10.0,757.0,100,500,54
1578,5,0.001680999994277954,10.0,758.0,100,500,54
1579,6,0.0016944590024650097,11.0,760.0,100,500,54
1580,7,0.0017042919062078,11.0,761.0,100,500,54
1581,8,0.001717583741992712,12.0,763.0,100,500,54
1582,9,0.0017282087355852127,13.0,765.0,100,500,54
1583,10,0.0017383340746164322,14.0,767.0,100,500,54
1584,1,0.0016319998539984226,8.0,769.0,100,500,55
1585,2,0.001645917072892189,8.0,770.0,100,500,55
1586,3,0.001660624984651804,8.0,771.0,100,500,55
1587,4,0.0016706250607967377,8.0,772.0,100,500,55
1588,5,0.001680999994277954,9.0,774.0,100,500,55
1589,6,0.0016944590024650097,9.0,775.0,100,500,55
1590,7,0.0017042919062078,10.0,777.0,100,500,55
1591,8,0.001717583741992712,11.0,779.0,100,500,55
1592,9,0.0017282087355852127,11.0,780.0,100,500,55
1593,10,0.0017383340746164322,11.0,781.0,100,500,55
1594,1,0.0016319998539984226,10.0,782.0,100,500,56
1595,2,0.001645917072892189,10.0,783.0,100,500,56
1596,3,0.001660624984651804,11.0,785.0,100,500,56
1597,4,0.0016706250607967377,11.0,786.0,100,500,56
1598,5,0.001680999994277954,12.0,788.0,100,500,56
1599,6,0.0016944590024650097,12.0,789.0,100,500,56
1600,7,0.0017042919062078,12.0,790.0,100,500,56
1601,8,0.001717583741992712,13.0,792.0,100,500,56
1602,9,0.0017282087355852127,14.0,794.0,100,500,56
1603,10,0.0017383340746164322,14.0,795.0,100,500,56
1604,1,0.0016319998539984226,11.0,797.0,100,500,57
1605,2,0.001645917072892189,11.0,798.0,100,500,57
1606,3,0.001660624984651804,11.0,799.0,100,500,57
1607,4,0.0016706250607967377,12.0,801.0,100,500,57
1608,5,0.001680999994277954,12.0,802.0,100,500,57
1609,6,0.0016944590024650097,13.0,804.0,100,500,57
1610,7,0.0017042919062078,13.0,805.0,100,500,57
1611,8,0.001717583741992712,13.0,806.0,100,500,57
1612,9,0.0017282087355852127,14.0,808.0,100,500,57
1613,10,0.0017383340746164322,14.0,809.0,100,500,57
1614,1,0.0016319998539984226,10.0,810.0,100,500,58
1615,2,0.001645917072892189,10.0,811.0,100,500,58
1616,3,0.001660624984651804,10.0,812.0,100,500,58
1617,4,0.0016706250607967377,11.0,814.0,100,500,58
1618,5,0.001680999994277954,11.0,815.0,100,500,58
1619,6,0.0016944590024650097,11.0,816.0,100,500,58
1620,7,0.0017042919062078,12.0,818.0,100,500,58
1621,8,0.001717583741992712,13.0,820.0,100,500,58
1622,9,0.0017282087355852127,13.0,821.0,100,500,58
1623,10,0.0017383340746164322,14.0,823.0,100,500,58
1624,1,0.0016319998539984226,9.0,825.0,100,500,59
1625,2,0.001645917072892189,10.0,827.0,100,500,59
1626,3,0.001660624984651804,10.0,828.0,100,500,59
1627,4,0.0016706250607967377,10.0,829.0,100,500,59
1628,5,0.001680999994277954,10.0,830.0,100,500,59
1629,6,0.0016944590024650097,11.0,832.0,100,500,59
1630,7,0.0017042919062078,12.0,834.0,100,500,59
1631,8,0.001717583741992712,12.0,835.0,100,500,59
1632,9,0.0017282087355852127,13.0,837.0,100,500,59
1633,10,0.0017383340746164322,14.0,839.0,100,500,59
1634,1,0.0016319998539984226,7.0,841.0,100,500,60
1635,2,0.001645917072892189,7.0,842.0,100,500,60
1636,3,0.001660624984651804,7.0,843.0,100,500,60
1637,4,0.0016706250607967377,7.0,844.0,100,500,60
1638,5,0.001680999994277954,7.0,845.0,100,500,60
1639,6,0.0016944590024650097,8.0,847.0,100,500,60
1640,7,0.0017042919062078,9.0,849.0,100,500,60
1641,8,0.001717583741992712,10.0,851.0,100,500,60
1642,9,0.0017282087355852127,11.0,853.0,100,500,60
1643,10,0.0017383340746164322,12.0,855.0,100,500,60
1644,1,0.0016319998539984226,9.0,857.0,100,500,61
1645,2,0.001645917072892189,9.0,858.0,100,500,61
1646,3,0.001660624984651804,10.0,860.0,100,500,61
1647,4,0.0016706250607967377,10.0,861.0,100,500,61
1648,5,0.001680999994277954,10.0,862.0,100,500,61
1649,6,0.0016944590024650097,11.0,864.0,100,500,61
1650,7,0.0017042919062078,12.0,866.0,100,500,61
1651,8,0.001717583741992712,13.0,868.0,100,500,61
1652,9,0.0017282087355852127,13.0,869.0,100,500,61
1653,10,0.0017383340746164322,14.0,871.0,100,500,61
1654,1,0.0016319998539984226,9.0,872.0,100,500,62
1655,2,0.001645917072892189,9.0,873.0,100,500,62
1656,3,0.001660624984651804,9.0,874.0,100,500,62
1657,4,0.0016706250607967377,10.0,876.0,100,500,62
1658,5,0.001680999994277954,11.0,878.0,100,500,62
1659,6,0.0016944590024650097,11.0,879.0,100,500,62
1660,7,0.0017042919062078,11.0,880.0,100,500,62
1661,8,0.001717583741992712,11.0,881.0,100,500,62
1662,9,0.0017282087355852127,11.0,882.0,100,500,62
1663,10,0.0017383340746164322,11.0,883.0,100,500,62
1664,1,0.0016319998539984226,11.0,884.0,100,500,63
1665,2,0.001645917072892189,11.0,885.0,100,500,63
1666,3,0.001660624984651804,12.0,887.0,100,500,63
1667,4,0.0016706250607967377,12.0,888.0,100,500,63
1668,5,0.001680999994277954,13.0,890.0,100,500,63
1669,6,0.0016944590024650097,13.0,891.0,100,500,63
1670,7,0.0017042919062078,14.0,893.0,100,500,63
1671,8,0.001717583741992712,14.0,894.0,100,500,63
1672,9,0.0017282087355852127,14.0,895.0,100,500,63
1673,10,0.0017383340746164322,14.0,896.0,100,500,63
1674,1,0.0016319998539984226,12.0,897.0,100,500,64
1675,2,0.001645917072892189,12.0,898.0,100,500,64
1676,3,0.001660624984651804,13.0,900.0,100,500,64
1677,4,0.0016706250607967377,13.0,901.0,100,500,64
1678,5,0.001680999994277954,14.0,903.0,100,500,64
1679,6,0.0016944590024650097,14.0,904.0,100,500,64
1680,7,0.0017042919062078,14.0,905.0,100,500,64
1681,8,0.001717583741992712,14.0,906.0,100,500,64
1682,9,0.0017282087355852127,14.0,907.0,100,500,64
1683,10,0.0017383340746164322,14.0,908.0,100,500,64
1684,1,0.0016319998539984226,9.0,910.0,100,500,65
1685,2,0.001645917072892189,9.0,911.0,100,500,65
1686,3,0.001660624984651804,9.0,912.0,100,500,65
1687,4,0.0016706250607967377,10.0,914.0,100,500,65
1688,5,0.001680999994277954,11.0,916.0,100,500,65
1689,6,0.0016944590024650097,12.0,918.0,100,500,65
1690,7,0.0017042919062078,13.0,920.0,100,500,65
1691,8,0.001717583741992712,13.0,921.0,100,500,65
1692,9,0.0017282087355852127,13.0,922.0,100,500,65
1693,10,0.0017383340746164322,14.0,924.0,100,500,65
1694,1,0.0016319998539984226,13.0,925.0,100,500,66
1695,2,0.001645917072892189,13.0,926.0,100,500,66
1696,3,0.001660624984651804,13.0,927.0,100,500,66
1697,4,0.0016706250607967377,13.0,928.0,100,500,66
1698,5,0.001680999994277954,13.0,929.0,100,500,66
1699,6,0.0016944590024650097,14.0,931.0,100,500,66
1700,7,0.0017042919062078,14.0,932.0,100,500,66
1701,8,0.001717583741992712,14.0,933.0,100,500,66
1702,9,0.0017282087355852127,15.0,935.0,100,500,66
1703,10,0.0017383340746164322,15.0,936.0,100,500,66
1704,1,0.0016319998539984226,13.0,937.0,100,500,67
1705,2,0.001645917072892189,14.0,939.0,100,500,67
1706,3,0.001660624984651804,14.0,940.0,100,500,67
1707,4,0.0016706250607967377,15.0,942.0,100,500,67
1708,5,0.001680999994277954,16.0,944.0,100,500,67
1709,6,0.0016944590024650097,16.0,945.0,100,500,67
1710,7,0.0017042919062078,16.0,946.0,100,500,67
1711,8,0.001717583741992712,16.0,947.0,100,500,67
1712,9,0.0017282087355852127,16.0,948.0,100,500,67
1713,10,0.0017383340746164322,16.0,949.0,100,500,67
1714,1,0.0016319998539984226,9.0,951.0,100,500,68
1715,2,0.001645917072892189,10.0,953.0,100,500,68
1716,3,0.001660624984651804,10.0,954.0,100,500,68
1717,4,0.0016706250607967377,11.0,956.0,100,500,68
1718,5,0.001680999994277954,11.0,957.0,100,500,68
1719,6,0.0016944590024650097,12.0,959.0,100,500,68
1720,7,0.0017042919062078,13.0,961.0,100,500,68
1721,8,0.001717583741992712,14.0,963.0,100,500,68
1722,9,0.0017282087355852127,14.0,964.0,100,500,68
1723,10,0.0017383340746164322,14.0,965.0,100,500,68
1724,1,0.0016319998539984226,11.0,966.0,100,500,69
1725,2,0.001645917072892189,12.0,968.0,100,500,69
1726,3,0.001660624984651804,12.0,969.0,100,500,69
1727,4,0.0016706250607967377,12.0,970.0,100,500,69
1728,5,0.001680999994277954,12.0,971.0,100,500,69
1729,6,0.0016944590024650097,13.0,973.0,100,500,69
1730,7,0.0017042919062078,13.0,974.0,100,500,69
1731,8,0.001717583741992712,13.0,975.0,100,500,69
1732,9,0.0017282087355852127,13.0,976.0,100,500,69
1733,10,0.0017383340746164322,13.0,977.0,100,500,69
1734,1,0.0016319998539984226,14.0,979.0,100,500,70
1735,2,0.001645917072892189,14.0,980.0,100,500,70
1736,3,0.001660624984651804,14.0,981.0,100,500,70
1737,4,0.0016706250607967377,14.0,982.0,100,500,70
1738,5,0.001680999994277954,14.0,983.0,100,500,70
1739,6,0.0016944590024650097,14.0,984.0,100,500,70
1740,7,0.0017042919062078,15.0,986.0,100,500,70
1741,8,0.001717583741992712,16.0,988.0,100,500,70
1742,9,0.0017282087355852127,17.0,990.0,100,500,70
1743,10,0.0017383340746164322,18.0,992.0,100,500,70
1744,1,0.0016319998539984226,14.0,993.0,100,500,71
1745,2,0.001645917072892189,14.0,994.0,100,500,71
1746,3,0.001660624984651804,14.0,995.0,100,500,71
1747,4,0.0016706250607967377,14.0,996.0,100,500,71
1748,5,0.001680999994277954,14.0,997.0,100,500,71
1749,6,0.0016944590024650097,15.0,999.0,100,500,71
1750,7,0.0017042919062078,15.0,1000.0,100,500,71
1751,8,0.001717583741992712,15.0,1001.0,100,500,71
1752,9,0.0017282087355852127,15.0,1002.0,100,500,71
1753,10,0.0017383340746164322,15.0,1003.0,100,500,71
1754,1,0.0016319998539984226,10.0,1004.0,100,500,72
1755,2,0.001645917072892189,10.0,1005.0,100,500,72
1756,3,0.001660624984651804,10.0,1006.0,100,500,72
1757,4,0.0016706250607967377,11.0,1008.0,100,500,72
1758,5,0.001680999994277954,12.0,1010.0,100,500,72
1759,6,0.0016944590024650097,13.0,1012.0,100,500,72
1760,7,0.0017042919062078,14.0,1014.0,100,500,72
1761,8,0.001717583741992712,14.0,1015.0,100,500,72
1762,9,0.0017282087355852127,15.0,1017.0,100,500,72
1763,10,0.0017383340746164322,16.0,1019.0,100,500,72
1764,1,0.0016319998539984226,6.0,1020.0,100,500,73
1765,2,0.001645917072892189,7.0,1022.0,100,500,73
1766,3,0.001660624984651804,8.0,1024.0,100,500,73
1767,4,0.0016706250607967377,9.0,1026.0,100,500,73
1768,5,0.001680999994277954,9.0,1027.0,100,500,73
1769,6,0.0016944590024650097,9.0,1028.0,100,500,73
1770,7,0.0017042919062078,10.0,1030.0,100,500,73
1771,8,0.001717583741992712,10.0,1031.0,100,500,73
1772,9,0.0017282087355852127,11.0,1033.0,100,500,73
1773,10,0.0017383340746164322,11.0,1034.0,100,500,73
1774,1,0.0016319998539984226,12.0,1036.0,100,500,74
1775,2,0.001645917072892189,13.0,1038.0,100,500,74
1776,3,0.001660624984651804,13.0,1039.0,100,500,74
1777,4,0.0016706250607967377,14.0,1041.0,100,500,74
1778,5,0.001680999994277954,15.0,1043.0,100,500,74
1779,6,0.0016944590024650097,15.0,1044.0,100,500,74
1780,7,0.0017042919062078,15.0,1045.0,100,500,74
1781,8,0.001717583741992712,16.0,1047.0,100,500,74
1782,9,0.0017282087355852127,16.0,1048.0,100,500,74
1783,10,0.0017383340746164322,16.0,1049.0,100,500,74
1784,1,0.0016319998539984226,8.0,1051.0,100,500,75
1785,2,0.001645917072892189,9.0,1053.0,100,500,75
1786,3,0.001660624984651804,10.0,1055.0,100,500,75
1787,4,0.0016706250607967377,10.0,1056.0,100,500,75
1788,5,0.001680999994277954,10.0,1057.0,100,500,75
1789,6,0.0016944590024650097,10.0,1058.0,100,500,75
1790,7,0.0017042919062078,10.0,1059.0,100,500,75
1791,8,0.001717583741992712,10.0,1060.0,100,500,75
1792,9,0.0017282087355852127,10.0,1061.0,100,500,75
1793,10,0.0017383340746164322,11.0,1063.0,100,500,75
1794,1,0.0016319998539984226,12.0,1065.0,100,500,76
1795,2,0.001645917072892189,12.0,1066.0,100,500,76
1796,3,0.001660624984651804,12.0,1067.0,100,500,76
1797,4,0.0016706250607967377,12.0,1068.0,100,500,76
1798,5,0.001680999994277954,12.0,1069.0,100,500,76
1799,6,0.0016944590024650097,12.0,1070.0,100,500,76
1800,7,0.0017042919062078,13.0,1072.0,100,500,76
1801,8,0.001717583741992712,13.0,1073.0,100,500,76
1802,9,0.0017282087355852127,13.0,1074.0,100,500,76
1803,10,0.0017383340746164322,13.0,1075.0,100,500,76
1804,1,0.0016319998539984226,9.0,1076.0,100,500,77
1805,2,0.001645917072892189,10.0,1078.0,100,500,77
1806,3,0.001660624984651804,10.0,1079.0,100,500,77
1807,4,0.0016706250607967377,10.0,1080.0,100,500,77
1808,5,0.001680999994277954,11.0,1082.0,100,500,77
1809,6,0.0016944590024650097,12.0,1084.0,100,500,77
1810,7,0.0017042919062078,13.0,1086.0,100,500,77
1811,8,0.001717583741992712,13.0,1087.0,100,500,77
1812,9,0.0017282087355852127,13.0,1088.0,100,500,77
1813,10,0.0017383340746164322,14.0,1090.0,100,500,77
1814,1,0.0016319998539984226,11.0,1092.0,100,500,78
1815,2,0.001645917072892189,11.0,1093.0,100,500,78
1816,3,0.001660624984651804,11.0,1094.0,100,500,78
1817,4,0.0016706250607967377,11.0,1095.0,100,500,78
1818,5,0.001680999994277954,11.0,1096.0,100,500,78
1819,6,0.0016944590024650097,12.0,1098.0,100,500,78
1820,7,0.0017042919062078,12.0,1099.0,100,500,78
1821,8,0.001717583741992712,12.0,1100.0,100,500,78
1822,9,0.0017282087355852127,12.0,1101.0,100,500,78
1823,10,0.0017383340746164322,13.0,1103.0,100,500,78
1824,1,0.0016319998539984226,8.0,1105.0,100,500,79
1825,2,0.001645917072892189,9.0,1107.0,100,500,79
1826,3,0.001660624984651804,10.0,1109.0,100,500,79
1827,4,0.0016706250607967377,10.0,1110.0,100,500,79
1828,5,0.001680999994277954,10.0,1111.0,100,500,79
1829,6,0.0016944590024650097,11.0,1113.0,100,500,79
1830,7,0.0017042919062078,11.0,1114.0,100,500,79
1831,8,0.001717583741992712,11.0,1115.0,100,500,79
1832,9,0.0017282087355852127,11.0,1116.0,100,500,79
1833,10,0.0017383340746164322,11.0,1117.0,100,500,79
1834,1,0.0016319998539984226,11.0,1119.0,100,500,80
1835,2,0.001645917072892189,11.0,1120.0,100,500,80
1836,3,0.001660624984651804,12.0,1122.0,100,500,80
1837,4,0.0016706250607967377,13.0,1124.0,100,500,80
1838,5,0.001680999994277954,14.0,1126.0,100,500,80
1839,6,0.0016944590024650097,14.0,1127.0,100,500,80
1840,7,0.0017042919062078,15.0,1129.0,100,500,80
1841,8,0.001717583741992712,15.0,1130.0,100,500,80
1842,9,0.0017282087355852127,15.0,1131.0,100,500,80
1843,10,0.0017383340746164322,15.0,1132.0,100,500,80
1844,1,0.0016319998539984226,11.0,1134.0,100,500,81
1845,2,0.001645917072892189,11.0,1135.0,100,500,81
1846,3,0.001660624984651804,12.0,1137.0,100,500,81
1847,4,0.0016706250607967377,13.0,1139.0,100,500,81
1848,5,0.001680999994277954,13.0,1140.0,100,500,81
1849,6,0.0016944590024650097,13.0,1141.0,100,500,81
1850,7,0.0017042919062078,13.0,1142.0,100,500,81
1851,8,0.001717583741992712,13.0,1143.0,100,500,81
1852,9,0.0017282087355852127,14.0,1145.0,100,500,81
1853,10,0.0017383340746164322,14.0,1146.0,100,500,81
1854,1,0.0016319998539984226,8.0,1148.0,100,500,82
1855,2,0.001645917072892189,9.0,1150.0,100,500,82
1856,3,0.001660624984651804,10.0,1152.0,100,500,82
1857,4,0.0016706250607967377,11.0,1154.0,100,500,82
1858,5,0.001680999994277954,12.0,1156.0,100,500,82
1859,6,0.0016944590024650097,12.0,1157.0,100,500,82
1860,7,0.0017042919062078,13.0,1159.0,100,500,82
1861,8,0.001717583741992712,13.0,1160.0,100,500,82
1862,9,0.0017282087355852127,13.0,1161.0,100,500,82
1863,10,0.0017383340746164322,13.0,1162.0,100,500,82
1864,1,0.0016319998539984226,10.0,1163.0,100,500,83
1865,2,0.001645917072892189,10.0,1164.0,100,500,83
1866,3,0.001660624984651804,11.0,1166.0,100,500,83
1867,4,0.0016706250607967377,11.0,1167.0,100,500,83
1868,5,0.001680999994277954,11.0,1168.0,100,500,83
1869,6,0.0016944590024650097,12.0,1170.0,100,500,83
1870,7,0.0017042919062078,12.0,1171.0,100,500,83
1871,8,0.001717583741992712,12.0,1172.0,100,500,83
1872,9,0.0017282087355852127,12.0,1173.0,100,500,83
1873,10,0.0017383340746164322,12.0,1174.0,100,500,83
1874,1,0.0016319998539984226,9.0,1175.0,100,500,84
1875,2,0.001645917072892189,10.0,1177.0,100,500,84
1876,3,0.001660624984651804,11.0,1179.0,100,500,84
1877,4,0.0016706250607967377,11.0,1180.0,100,500,84
1878,5,0.001680999994277954,11.0,1181.0,100,500,84
1879,6,0.0016944590024650097,12.0,1183.0,100,500,84
1880,7,0.0017042919062078,13.0,1185.0,100,500,84
1881,8,0.001717583741992712,13.0,1186.0,100,500,84
1882,9,0.0017282087355852127,14.0,1188.0,100,500,84
1883,10,0.0017383340746164322,14.0,1189.0,100,500,84
1884,1,0.0016319998539984226,8.0,1191.0,100,500,85
1885,2,0.001645917072892189,8.0,1192.0,100,500,85
1886,3,0.001660624984651804,8.0,1193.0,100,500,85
1887,4,0.0016706250607967377,9.0,1195.0,100,500,85
1888,5,0.001680999994277954,10.0,1197.0,100,500,85
1889,6,0.0016944590024650097,11.0,1199.0,100,500,85
1890,7,0.0017042919062078,12.0,1201.0,100,500,85
1891,8,0.001717583741992712,12.0,1202.0,100,500,85
1892,9,0.0017282087355852127,12.0,1203.0,100,500,85
1893,10,0.0017383340746164322,13.0,1205.0,100,500,85
1894,1,0.0016319998539984226,9.0,1206.0,100,500,86
1895,2,0.001645917072892189,10.0,1208.0,100,500,86
1896,3,0.001660624984651804,11.0,1210.0,100,500,86
1897,4,0.0016706250607967377,11.0,1211.0,100,500,86
1898,5,0.001680999994277954,12.0,1213.0,100,500,86
1899,6,0.0016944590024650097,13.0,1215.0,100,500,86
1900,7,0.0017042919062078,14.0,1217.0,100,500,86
1901,8,0.001717583741992712,14.0,1218.0,100,500,86
1902,9,0.0017282087355852127,14.0,1219.0,100,500,86
1903,10,0.0017383340746164322,15.0,1221.0,100,500,86
1904,1,0.0016319998539984226,14.0,1223.0,100,500,87
1905,2,0.001645917072892189,14.0,1224.0,100,500,87
1906,3,0.001660624984651804,15.0,1226.0,100,500,87
1907,4,0.0016706250607967377,15.0,1227.0,100,500,87
1908,5,0.001680999994277954,15.0,1228.0,100,500,87
1909,6,0.0016944590024650097,15.0,1229.0,100,500,87
1910,7,0.0017042919062078,16.0,1231.0,100,500,87
1911,8,0.001717583741992712,16.0,1232.0,100,500,87
1912,9,0.0017282087355852127,16.0,1233.0,100,500,87
1913,10,0.0017383340746164322,17.0,1235.0,100,500,87
1914,1,0.0016319998539984226,10.0,1236.0,100,500,88
1915,2,0.001645917072892189,11.0,1238.0,100,500,88
1916,3,0.001660624984651804,11.0,1239.0,100,500,88
1917,4,0.0016706250607967377,12.0,1241.0,100,500,88
1918,5,0.001680999994277954,12.0,1242.0,100,500,88
1919,6,0.0016944590024650097,12.0,1243.0,100,500,88
1920,7,0.0017042919062078,13.0,1245.0,100,500,88
1921,8,0.001717583741992712,13.0,1246.0,100,500,88
1922,9,0.0017282087355852127,13.0,1247.0,100,500,88
1923,10,0.0017383340746164322,13.0,1248.0,100,500,88
1924,1,0.0016319998539984226,10.0,1250.0,100,500,89
1925,2,0.001645917072892189,10.0,1251.0,100,500,89
1926,3,0.001660624984651804,11.0,1253.0,100,500,89
1927,4,0.0016706250607967377,12.0,1255.0,100,500,89
1928,5,0.001680999994277954,12.0,1256.0,100,500,89
1929,6,0.0016944590024650097,13.0,1258.0,100,500,89
1930,7,0.0017042919062078,14.0,1260.0,100,500,89
1931,8,0.001717583741992712,14.0,1261.0,100,500,89
1932,9,0.0017282087355852127,14.0,1262.0,100,500,89
1933,10,0.0017383340746164322,14.0,1263.0,100,500,89
1934,1,0.0016319998539984226,7.0,1264.0,100,500,90
1935,2,0.001645917072892189,8.0,1266.0,100,500,90
1936,3,0.001660624984651804,9.0,1268.0,100,500,90
1937,4,0.0016706250607967377,10.0,1270.0,100,500,90
1938,5,0.001680999994277954,11.0,1272.0,100,500,90
1939,6,0.0016944590024650097,11.0,1273.0,100,500,90
1940,7,0.0017042919062078,11.0,1274.0,100,500,90
1941,8,0.001717583741992712,11.0,1275.0,100,500,90
1942,9,0.0017282087355852127,11.0,1276.0,100,500,90
1943,10,0.0017383340746164322,11.0,1277.0,100,500,90
1944,1,0.0016319998539984226,9.0,1279.0,100,500,91
1945,2,0.001645917072892189,10.0,1281.0,100,500,91
1946,3,0.001660624984651804,10.0,1282.0,100,500,91
1947,4,0.0016706250607967377,10.0,1283.0,100,500,91
1948,5,0.001680999994277954,10.0,1284.0,100,500,91
1949,6,0.0016944590024650097,11.0,1286.0,100,500,91
1950,7,0.0017042919062078,11.0,1287.0,100,500,91
1951,8,0.001717583741992712,11.0,1288.0,100,500,91
1952,9,0.0017282087355852127,11.0,1289.0,100,500,91
1953,10,0.0017383340746164322,12.0,1291.0,100,500,91
1954,1,0.0016319998539984226,10.0,1293.0,100,500,92
1955,2,0.001645917072892189,10.0,1294.0,100,500,92
1956,3,0.001660624984651804,11.0,1296.0,100,500,92
1957,4,0.0016706250607967377,12.0,1298.0,100,500,92
1958,5,0.001680999994277954,12.0,1299.0,100,500,92
1959,6,0.0016944590024650097,13.0,1301.0,100,500,92
1960,7,0.0017042919062078,13.0,1302.0,100,500,92
1961,8,0.001717583741992712,14.0,1304.0,100,500,92
1962,9,0.0017282087355852127,14.0,1305.0,100,500,92
1963,10,0.0017383340746164322,14.0,1306.0,100,500,92
1964,1,0.0016319998539984226,11.0,1308.0,100,500,93
1965,2,0.001645917072892189,11.0,1309.0,100,500,93
1966,3,0.001660624984651804,11.0,1310.0,100,500,93
1967,4,0.0016706250607967377,11.0,1311.0,100,500,93
1968,5,0.001680999994277954,12.0,1313.0,100,500,93
1969,6,0.0016944590024650097,12.0,1314.0,100,500,93
1970,7,0.0017042919062078,13.0,1316.0,100,500,93
1971,8,0.001717583741992712,13.0,1317.0,100,500,93
1972,9,0.0017282087355852127,13.0,1318.0,100,500,93
1973,10,0.0017383340746164322,13.0,1319.0,100,500,93
1974,1,0.0016319998539984226,8.0,1321.0,100,500,94
1975,2,0.001645917072892189,9.0,1323.0,100,500,94
1976,3,0.001660624984651804,10.0,1325.0,100,500,94
1977,4,0.0016706250607967377,10.0,1326.0,100,500,94
1978,5,0.001680999994277954,11.0,1328.0,100,500,94
1979,6,0.0016944590024650097,11.0,1329.0,100,500,94
1980,7,0.0017042919062078,11.0,1330.0,100,500,94
1981,8,0.001717583741992712,12.0,1332.0,100,500,94
