,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
110,0,285.0,403,0.17744795884937048,"[3, 0, 4, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 2, 2, 4, 0, 1, 4, 2, 3, 4, 4, 1, 0]",75,100,28
111,10,350.0,416,0.1816274169832468,"[3, 0, 4, 4, 4, 1, 2, 0, 2, 0, 0, 1, 1, 2, 2, 4, 0, 4, 4, 2, 3, 4, 4, 1, 0]",75,100,28
112,0,449.0,416,0.18517912505194545,"[2, 1, 3, 1, 1, 0, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 0, 4, 1, 3, 3, 2]",75,100,29
113,10,480.0,429,0.18944850005209446,"[4, 2, 3, 1, 4, 0, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 0, 4, 1, 3, 3, 2]",75,100,29
114,0,384.0,429,0.1930217919871211,"[3, 3, 4, 2, 1, 3, 0, 2, 1, 4, 2, 2, 3, 3, 2, 2, 3, 2, 0, 1, 3, 4, 3, 2, 0]",75,100,30
115,10,432.0,443,0.19735745899379253,"[3, 3, 4, 2, 1, 3, 0, 2, 3, 4, 2, 2, 3, 4, 2, 4, 3, 2, 0, 4, 3, 4, 3, 2, 0]",75,100,30
116,0,331.0,443,0.2009441670961678,"[1, 3, 3, 1, 3, 0, 2, 2, 3, 2, 2, 2, 2, 2, 2, 0, 1, 1, 0, 2, 4, 4, 4, 2, 3]",75,100,31
117,10,382.0,457,0.2053090836852789,"[4, 3, 4, 1, 3, 0, 2, 2, 3, 2, 2, 2, 2, 3, 2, 0, 1, 1, 3, 2, 4, 4, 4, 2, 3]",75,100,31
118,0,270.0,457,0.20892912475392222,"[1, 1, 3, 0, 3, 3, 4, 0, 0, 0, 2, 2, 0, 2, 3, 0, 2, 0, 3, 4, 2, 4, 1, 4, 4]",75,100,32
119,10,346.0,473,0.21334770880639553,"[1, 1, 3, 1, 3, 3, 4, 0, 1, 0, 2, 2, 0, 2, 3, 3, 3, 2, 3, 4, 2, 4, 2, 4, 4]",75,100,32
120,0,328.0,473,0.21703079203143716,"[3, 3, 2, 0, 3, 2, 3, 2, 0, 4, 3, 2, 4, 1, 0, 2, 0, 4, 4, 1, 0, 1, 1, 4, 4]",75,100,33
121,10,435.0,490,0.22151395911350846,"[3, 3, 3, 4, 3, 2, 3, 2, 1, 4, 3, 3, 4, 1, 0, 2, 4, 4, 4, 3, 3, 1, 1, 4, 4]",75,100,33
122,0,368.0,490,0.22523704171180725,"[4, 0, 1, 4, 2, 2, 4, 4, 2, 3, 0, 4, 0, 4, 2, 1, 1, 3, 2, 2, 1, 2, 1, 2, 4]",75,100,34
123,10,393.0,502,0.229761959053576,"[4, 0, 1, 4, 2, 2, 4, 4, 3, 3, 0, 4, 2, 4, 2, 1, 1, 3, 2, 2, 1, 2, 1, 2, 4]",75,100,34
