,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
1102,92,0.02370541589334607,18.0,4743.0,50,0.1,600
1103,93,0.023943624924868345,18.0,4794.0,50,0.1,600
1104,94,0.02439841628074646,18.0,4845.0,50,0.1,600
1105,95,0.02467200020328164,18.0,4896.0,50,0.1,600
1106,96,0.024915665853768587,18.0,4947.0,50,0.1,600
1107,97,0.025155541021376848,18.0,4998.0,50,0.1,600
1108,98,0.025394875090569258,18.0,5049.0,50,0.1,600
1109,99,0.025634291116148233,18.0,5100.0,50,0.1,600
1110,100,0.025875875260680914,18.0,5151.0,50,0.1,600
1111,0,0.0001754160039126873,14.0,50.0,50,0.2,600
1112,1,0.002200082875788212,18.0,102.0,50,0.2,600
1113,2,0.0024366662837564945,18.0,153.0,50,0.2,600
1114,3,0.002669957932084799,18.0,204.0,50,0.2,600
1115,4,0.0029086251743137836,18.0,255.0,50,0.2,600
1116,5,0.0031422078609466553,18.0,306.0,50,0.2,600
1117,6,0.003374291118234396,18.0,357.0,50,0.2,600
1118,7,0.0036011249758303165,18.0,408.0,50,0.2,600
1119,8,0.003823332954198122,18.0,459.0,50,0.2,600
1120,9,0.004050208255648613,18.0,510.0,50,0.2,600
1121,10,0.004351875279098749,18.0,561.0,50,0.2,600
1122,11,0.004606958013027906,18.0,612.0,50,0.2,600
1123,12,0.004844291135668755,18.0,663.0,50,0.2,600
1124,13,0.0051125832833349705,18.0,714.0,50,0.2,600
1125,14,0.005343208089470863,18.0,765.0,50,0.2,600
1126,15,0.005567540880292654,18.0,816.0,50,0.2,600
1127,16,0.005792208015918732,18.0,867.0,50,0.2,600
1128,17,0.006014375016093254,18.0,918.0,50,0.2,600
1129,18,0.006237790919840336,18.0,969.0,50,0.2,600
1130,19,0.006464666221290827,18.0,1020.0,50,0.2,600
1131,20,0.006696540862321854,18.0,1071.0,50,0.2,600
1132,21,0.0069198329001665115,18.0,1122.0,50,0.2,600
1133,22,0.007143041118979454,18.0,1173.0,50,0.2,600
1134,23,0.0073700412176549435,18.0,1224.0,50,0.2,600
1135,24,0.007597708143293858,18.0,1275.0,50,0.2,600
1136,25,0.007821499835699797,18.0,1326.0,50,0.2,600
1137,26,0.008046000264585018,18.0,1377.0,50,0.2,600
1138,27,0.008270374964922667,18.0,1428.0,50,0.2,600
1139,28,0.008498957846313715,18.0,1479.0,50,0.2,600
1140,29,0.008722790982574224,18.0,1530.0,50,0.2,600
1141,30,0.008947290945798159,18.0,1581.0,50,0.2,600
1142,31,0.009175249841064215,18.0,1632.0,50,0.2,600
1143,32,0.009403541218489408,18.0,1683.0,50,0.2,600
1144,33,0.009629250038415194,18.0,1734.0,50,0.2,600
1145,34,0.009858165867626667,18.0,1785.0,50,0.2,600
1146,35,0.010088125243782997,18.0,1836.0,50,0.2,600
1147,36,0.010316625237464905,18.0,1887.0,50,0.2,600
1148,37,0.010543708223849535,18.0,1938.0,50,0.2,600
1149,38,0.010770916007459164,18.0,1989.0,50,0.2,600
1150,39,0.010995958000421524,18.0,2040.0,50,0.2,600
1151,40,0.011236375197768211,18.0,2091.0,50,0.2,600
1152,41,0.01146595785394311,18.0,2142.0,50,0.2,600
1153,42,0.011693625245243311,18.0,2193.0,50,0.2,600
1154,43,0.011919666081666946,18.0,2244.0,50,0.2,600
1155,44,0.01215608324855566,18.0,2295.0,50,0.2,600
1156,45,0.012390249874442816,18.0,2346.0,50,0.2,600
1157,46,0.012619083281606436,18.0,2397.0,50,0.2,600
1158,47,0.012849875260144472,18.0,2448.0,50,0.2,600
1159,48,0.013092166278511286,18.0,2499.0,50,0.2,600
1160,49,0.013329333160072565,18.0,2550.0,50,0.2,600
1161,50,0.01356162503361702,18.0,2601.0,50,0.2,600
1162,51,0.013790000230073929,18.0,2652.0,50,0.2,600
1163,52,0.01422604126855731,18.0,2703.0,50,0.2,600
1164,53,0.014485333114862442,18.0,2754.0,50,0.2,600
1165,54,0.014722874853760004,18.0,2805.0,50,0.2,600
1166,55,0.014963124878704548,18.0,2856.0,50,0.2,600
1167,56,0.015196790918707848,18.0,2907.0,50,0.2,600
1168,57,0.015431541018188,18.0,2958.0,50,0.2,600
1169,58,0.015664000064134598,18.0,3009.0,50,0.2,600
1170,59,0.015898291021585464,18.0,3060.0,50,0.2,600
1171,60,0.016139666084200144,18.0,3111.0,50,0.2,600
1172,61,0.016389666125178337,18.0,3162.0,50,0.2,600
1173,62,0.016624166164547205,18.0,3213.0,50,0.2,600
1174,63,0.016860625240951777,18.0,3264.0,50,0.2,600
1175,64,0.01709554111585021,18.0,3315.0,50,0.2,600
1176,65,0.017331833019852638,18.0,3366.0,50,0.2,600
1177,66,0.0175671661272645,18.0,3417.0,50,0.2,600
1178,67,0.0178014999255538,18.0,3468.0,50,0.2,600
1179,68,0.01803208328783512,18.0,3519.0,50,0.2,600
1180,69,0.018266540952026844,18.0,3570.0,50,0.2,600
1181,70,0.018497291021049023,18.0,3621.0,50,0.2,600
1182,71,0.018730875104665756,18.0,3672.0,50,0.2,600
1183,72,0.018960915971547365,18.0,3723.0,50,0.2,600
1184,73,0.019200791139155626,18.0,3774.0,50,0.2,600
1185,74,0.019433625042438507,18.0,3825.0,50,0.2,600
1186,75,0.01966666616499424,18.0,3876.0,50,0.2,600
1187,76,0.019902666099369526,18.0,3927.0,50,0.2,600
1188,77,0.02013575006276369,18.0,3978.0,50,0.2,600
1189,78,0.020382165908813477,18.0,4029.0,50,0.2,600
1190,79,0.02062225015833974,18.0,4080.0,50,0.2,600
1191,80,0.020859249867498875,18.0,4131.0,50,0.2,600
1192,81,0.02109062485396862,18.0,4182.0,50,0.2,600
1193,82,0.021323165856301785,18.0,4233.0,50,0.2,600
1194,83,0.021555291023105383,18.0,4284.0,50,0.2,600
1195,84,0.021791708189994097,18.0,4335.0,50,0.2,600
1196,85,0.022034541238099337,18.0,4386.0,50,0.2,600
1197,86,0.022271249908953905,18.0,4437.0,50,0.2,600
1198,87,0.022522833198308945,18.0,4488.0,50,0.2,600
1199,88,0.022760707885026932,18.0,4539.0,50,0.2,600
1200,89,0.022997249849140644,18.0,4590.0,50,0.2,600
1201,90,0.023237207904458046,18.0,4641.0,50,0.2,600
1202,91,0.023472208064049482,18.0,4692.0,50,0.2,600
1203,92,0.02370541589334607,18.0,4743.0,50,0.2,600
1204,93,0.023943624924868345,18.0,4794.0,50,0.2,600
1205,94,0.02439841628074646,18.0,4845.0,50,0.2,600
1206,95,0.02467200020328164,18.0,4896.0,50,0.2,600
1207,96,0.024915665853768587,18.0,4947.0,50,0.2,600
1208,97,0.025155541021376848,18.0,4998.0,50,0.2,600
1209,98,0.025394875090569258,18.0,5049.0,50,0.2,600
1210,99,0.025634291116148233,18.0,5100.0,50,0.2,600
1211,100,0.025875875260680914,18.0,5151.0,50,0.2,600
1212,0,0.0001754160039126873,14.0,50.0,50,0.5,600
1213,1,0.002200082875788212,18.0,102.0,50,0.5,600
1214,2,0.0024366662837564945,18.0,153.0,50,0.5,600
1215,3,0.002669957932084799,18.0,204.0,50,0.5,600
1216,4,0.0029086251743137836,18.0,255.0,50,0.5,600
1217,5,0.0031422078609466553,18.0,306.0,50,0.5,600
1218,6,0.003374291118234396,18.0,357.0,50,0.5,600
1219,7,0.0036011249758303165,18.0,408.0,50,0.5,600
1220,8,0.003823332954198122,18.0,459.0,50,0.5,600
1221,9,0.004050208255648613,18.0,510.0,50,0.5,600
1222,10,0.004351875279098749,18.0,561.0,50,0.5,600
1223,11,0.004606958013027906,18.0,612.0,50,0.5,600
1224,12,0.004844291135668755,18.0,663.0,50,0.5,600
1225,13,0.0051125832833349705,18.0,714.0,50,0.5,600
1226,14,0.005343208089470863,18.0,765.0,50,0.5,600
1227,15,0.005567540880292654,18.0,816.0,50,0.5,600
1228,16,0.005792208015918732,18.0,867.0,50,0.5,600
1229,17,0.006014375016093254,18.0,918.0,50,0.5,600
1230,18,0.006237790919840336,18.0,969.0,50,0.5,600
1231,19,0.006464666221290827,18.0,1020.0,50,0.5,600
1232,20,0.006696540862321854,18.0,1071.0,50,0.5,600
1233,21,0.0069198329001665115,18.0,1122.0,50,0.5,600
1234,22,0.007143041118979454,18.0,1173.0,50,0.5,600
1235,23,0.0073700412176549435,18.0,1224.0,50,0.5,600
1236,24,0.007597708143293858,18.0,1275.0,50,0.5,600
1237,25,0.007821499835699797,18.0,1326.0,50,0.5,600
1238,26,0.008046000264585018,18.0,1377.0,50,0.5,600
1239,27,0.008270374964922667,18.0,1428.0,50,0.5,600
1240,28,0.008498957846313715,18.0,1479.0,50,0.5,600
1241,29,0.008722790982574224,18.0,1530.0,50,0.5,600
1242,30,0.008947290945798159,18.0,1581.0,50,0.5,600
1243,31,0.009175249841064215,18.0,1632.0,50,0.5,600
1244,32,0.009403541218489408,18.0,1683.0,50,0.5,600
1245,33,0.009629250038415194,18.0,1734.0,50,0.5,600
1246,34,0.009858165867626667,18.0,1785.0,50,0.5,600
1247,35,0.010088125243782997,18.0,1836.0,50,0.5,600
1248,36,0.010316625237464905,18.0,1887.0,50,0.5,600
1249,37,0.010543708223849535,18.0,1938.0,50,0.5,600
1250,38,0.010770916007459164,18.0,1989.0,50,0.5,600
1251,39,0.010995958000421524,18.0,2040.0,50,0.5,600
1252,40,0.011236375197768211,18.0,2091.0,50,0.5,600
1253,41,0.01146595785394311,18.0,2142.0,50,0.5,600
1254,42,0.011693625245243311,18.0,2193.0,50,0.5,600
1255,43,0.011919666081666946,18.0,2244.0,50,0.5,600
1256,44,0.01215608324855566,18.0,2295.0,50,0.5,600
1257,45,0.012390249874442816,18.0,2346.0,50,0.5,600
1258,46,0.012619083281606436,18.0,2397.0,50,0.5,600
1259,47,0.012849875260144472,18.0,2448.0,50,0.5,600
1260,48,0.013092166278511286,18.0,2499.0,50,0.5,600
1261,49,0.013329333160072565,18.0,2550.0,50,0.5,600
1262,50,0.01356162503361702,18.0,2601.0,50,0.5,600
1263,51,0.013790000230073929,18.0,2652.0,50,0.5,600
1264,52,0.01422604126855731,18.0,2703.0,50,0.5,600
1265,53,0.014485333114862442,18.0,2754.0,50,0.5,600
1266,54,0.014722874853760004,18.0,2805.0,50,0.5,600
1267,55,0.014963124878704548,18.0,2856.0,50,0.5,600
1268,56,0.015196790918707848,18.0,2907.0,50,0.5,600
1269,57,0.015431541018188,18.0,2958.0,50,0.5,600
1270,58,0.015664000064134598,18.0,3009.0,50,0.5,600
1271,59,0.015898291021585464,18.0,3060.0,50,0.5,600
1272,60,0.016139666084200144,18.0,3111.0,50,0.5,600
1273,61,0.016389666125178337,18.0,3162.0,50,0.5,600
1274,62,0.016624166164547205,18.0,3213.0,50,0.5,600
1275,63,0.016860625240951777,18.0,3264.0,50,0.5,600
1276,64,0.01709554111585021,18.0,3315.0,50,0.5,600
1277,65,0.017331833019852638,18.0,3366.0,50,0.5,600
1278,66,0.0175671661272645,18.0,3417.0,50,0.5,600
1279,67,0.0178014999255538,18.0,3468.0,50,0.5,600
1280,68,0.01803208328783512,18.0,3519.0,50,0.5,600
1281,69,0.018266540952026844,18.0,3570.0,50,0.5,600
1282,70,0.018497291021049023,18.0,3621.0,50,0.5,600
1283,71,0.018730875104665756,18.0,3672.0,50,0.5,600
1284,72,0.018960915971547365,18.0,3723.0,50,0.5,600
1285,73,0.019200791139155626,18.0,3774.0,50,0.5,600
1286,74,0.019433625042438507,18.0,3825.0,50,0.5,600
1287,75,0.01966666616499424,18.0,3876.0,50,0.5,600
1288,76,0.019902666099369526,18.0,3927.0,50,0.5,600
1289,77,0.02013575006276369,18.0,3978.0,50,0.5,600
1290,78,0.020382165908813477,18.0,4029.0,50,0.5,600
1291,79,0.02062225015833974,18.0,4080.0,50,0.5,600
1292,80,0.020859249867498875,18.0,4131.0,50,0.5,600
1293,81,0.02109062485396862,18.0,4182.0,50,0.5,600
1294,82,0.021323165856301785,18.0,4233.0,50,0.5,600
1295,83,0.021555291023105383,18.0,4284.0,50,0.5,600
1296,84,0.021791708189994097,18.0,4335.0,50,0.5,600
1297,85,0.022034541238099337,18.0,4386.0,50,0.5,600
1298,86,0.022271249908953905,18.0,4437.0,50,0.5,600
1299,87,0.022522833198308945,18.0,4488.0,50,0.5,600
1300,88,0.022760707885026932,18.0,4539.0,50,0.5,600
1301,89,0.022997249849140644,18.0,4590.0,50,0.5,600
1302,90,0.023237207904458046,18.0,4641.0,50,0.5,600
1303,91,0.023472208064049482,18.0,4692.0,50,0.5,600
1304,92,0.02370541589334607,18.0,4743.0,50,0.5,600
1305,93,0.023943624924868345,18.0,4794.0,50,0.5,600
1306,94,0.02439841628074646,18.0,4845.0,50,0.5,600
1307,95,0.02467200020328164,18.0,4896.0,50,0.5,600
1308,96,0.024915665853768587,18.0,4947.0,50,0.5,600
1309,97,0.025155541021376848,18.0,4998.0,50,0.5,600
1310,98,0.025394875090569258,18.0,5049.0,50,0.5,600
1311,99,0.025634291116148233,18.0,5100.0,50,0.5,600
1312,100,0.025875875260680914,18.0,5151.0,50,0.5,600
1313,0,0.0001754160039126873,14.0,50.0,50,0.75,600
1314,1,0.002200082875788212,18.0,102.0,50,0.75,600
1315,2,0.0024366662837564945,18.0,153.0,50,0.75,600
1316,3,0.002669957932084799,18.0,204.0,50,0.75,600
1317,4,0.0029086251743137836,18.0,255.0,50,0.75,600
1318,5,0.0031422078609466553,18.0,306.0,50,0.75,600
1319,6,0.003374291118234396,18.0,357.0,50,0.75,600
1320,7,0.0036011249758303165,18.0,408.0,50,0.75,600
1321,8,0.003823332954198122,18.0,459.0,50,0.75,600
1322,9,0.004050208255648613,18.0,510.0,50,0.75,600
1323,10,0.004351875279098749,18.0,561.0,50,0.75,600
1324,11,0.004606958013027906,18.0,612.0,50,0.75,600
1325,12,0.004844291135668755,18.0,663.0,50,0.75,600
1326,13,0.0051125832833349705,18.0,714.0,50,0.75,600
1327,14,0.005343208089470863,18.0,765.0,50,0.75,600
1328,15,0.005567540880292654,18.0,816.0,50,0.75,600
1329,16,0.005792208015918732,18.0,867.0,50,0.75,600
1330,17,0.006014375016093254,18.0,918.0,50,0.75,600
1331,18,0.006237790919840336,18.0,969.0,50,0.75,600
1332,19,0.006464666221290827,18.0,1020.0,50,0.75,600
1333,20,0.006696540862321854,18.0,1071.0,50,0.75,600
1334,21,0.0069198329001665115,18.0,1122.0,50,0.75,600
1335,22,0.007143041118979454,18.0,1173.0,50,0.75,600
1336,23,0.0073700412176549435,18.0,1224.0,50,0.75,600
1337,24,0.007597708143293858,18.0,1275.0,50,0.75,600
1338,25,0.007821499835699797,18.0,1326.0,50,0.75,600
1339,26,0.008046000264585018,18.0,1377.0,50,0.75,600
1340,27,0.008270374964922667,18.0,1428.0,50,0.75,600
1341,28,0.008498957846313715,18.0,1479.0,50,0.75,600
1342,29,0.008722790982574224,18.0,1530.0,50,0.75,600
1343,30,0.008947290945798159,18.0,1581.0,50,0.75,600
1344,31,0.009175249841064215,18.0,1632.0,50,0.75,600
1345,32,0.009403541218489408,18.0,1683.0,50,0.75,600
1346,33,0.009629250038415194,18.0,1734.0,50,0.75,600
1347,34,0.009858165867626667,18.0,1785.0,50,0.75,600
1348,35,0.010088125243782997,18.0,1836.0,50,0.75,600
1349,36,0.010316625237464905,18.0,1887.0,50,0.75,600
1350,37,0.010543708223849535,18.0,1938.0,50,0.75,600
1351,38,0.010770916007459164,18.0,1989.0,50,0.75,600
1352,39,0.010995958000421524,18.0,2040.0,50,0.75,600
1353,40,0.011236375197768211,18.0,2091.0,50,0.75,600
1354,41,0.01146595785394311,18.0,2142.0,50,0.75,600
1355,42,0.011693625245243311,18.0,2193.0,50,0.75,600
1356,43,0.011919666081666946,18.0,2244.0,50,0.75,600
1357,44,0.01215608324855566,18.0,2295.0,50,0.75,600
1358,45,0.012390249874442816,18.0,2346.0,50,0.75,600
1359,46,0.012619083281606436,18.0,2397.0,50,0.75,600
1360,47,0.012849875260144472,18.0,2448.0,50,0.75,600
1361,48,0.013092166278511286,18.0,2499.0,50,0.75,600
1362,49,0.013329333160072565,18.0,2550.0,50,0.75,600
1363,50,0.01356162503361702,18.0,2601.0,50,0.75,600
1364,51,0.013790000230073929,18.0,2652.0,50,0.75,600
1365,52,0.01422604126855731,18.0,2703.0,50,0.75,600
1366,53,0.014485333114862442,18.0,2754.0,50,0.75,600
1367,54,0.014722874853760004,18.0,2805.0,50,0.75,600
1368,55,0.014963124878704548,18.0,2856.0,50,0.75,600
1369,56,0.015196790918707848,18.0,2907.0,50,0.75,600
1370,57,0.015431541018188,18.0,2958.0,50,0.75,600
1371,58,0.015664000064134598,18.0,3009.0,50,0.75,600
1372,59,0.015898291021585464,18.0,3060.0,50,0.75,600
1373,60,0.016139666084200144,18.0,3111.0,50,0.75,600
1374,61,0.016389666125178337,18.0,3162.0,50,0.75,600
1375,62,0.016624166164547205,18.0,3213.0,50,0.75,600
1376,63,0.016860625240951777,18.0,3264.0,50,0.75,600
1377,64,0.01709554111585021,18.0,3315.0,50,0.75,600
1378,65,0.017331833019852638,18.0,3366.0,50,0.75,600
1379,66,0.0175671661272645,18.0,3417.0,50,0.75,600
1380,67,0.0178014999255538,18.0,3468.0,50,0.75,600
1381,68,0.01803208328783512,18.0,3519.0,50,0.75,600
1382,69,0.018266540952026844,18.0,3570.0,50,0.75,600
1383,70,0.018497291021049023,18.0,3621.0,50,0.75,600
1384,71,0.018730875104665756,18.0,3672.0,50,0.75,600
1385,72,0.018960915971547365,18.0,3723.0,50,0.75,600
1386,73,0.019200791139155626,18.0,3774.0,50,0.75,600
1387,74,0.019433625042438507,18.0,3825.0,50,0.75,600
1388,75,0.01966666616499424,18.0,3876.0,50,0.75,600
1389,76,0.019902666099369526,18.0,3927.0,50,0.75,600
1390,77,0.02013575006276369,18.0,3978.0,50,0.75,600
1391,78,0.020382165908813477,18.0,4029.0,50,0.75,600
1392,79,0.02062225015833974,18.0,4080.0,50,0.75,600
1393,80,0.020859249867498875,18.0,4131.0,50,0.75,600
1394,81,0.02109062485396862,18.0,4182.0,50,0.75,600
1395,82,0.021323165856301785,18.0,4233.0,50,0.75,600
1396,83,0.021555291023105383,18.0,4284.0,50,0.75,600
1397,84,0.021791708189994097,18.0,4335.0,50,0.75,600
1398,85,0.022034541238099337,18.0,4386.0,50,0.75,600
1399,86,0.022271249908953905,18.0,4437.0,50,0.75,600
1400,87,0.022522833198308945,18.0,4488.0,50,0.75,600
1401,88,0.022760707885026932,18.0,4539.0,50,0.75,600
1402,89,0.022997249849140644,18.0,4590.0,50,0.75,600
1403,90,0.023237207904458046,18.0,4641.0,50,0.75,600
1404,91,0.023472208064049482,18.0,4692.0,50,0.75,600
1405,92,0.02370541589334607,18.0,4743.0,50,0.75,600
1406,93,0.023943624924868345,18.0,4794.0,50,0.75,600
1407,94,0.02439841628074646,18.0,4845.0,50,0.75,600
1408,95,0.02467200020328164,18.0,4896.0,50,0.75,600
1409,96,0.024915665853768587,18.0,4947.0,50,0.75,600
1410,97,0.025155541021376848,18.0,4998.0,50,0.75,600
1411,98,0.025394875090569258,18.0,5049.0,50,0.75,600
1412,99,0.025634291116148233,18.0,5100.0,50,0.75,600
1413,100,0.025875875260680914,18.0,5151.0,50,0.75,600
1414,0,0.0001754160039126873,14.0,50.0,50,1.0,600
1415,1,0.002200082875788212,18.0,102.0,50,1.0,600
1416,2,0.0024366662837564945,18.0,153.0,50,1.0,600
1417,3,0.002669957932084799,18.0,204.0,50,1.0,600
1418,4,0.0029086251743137836,18.0,255.0,50,1.0,600
1419,5,0.0031422078609466553,18.0,306.0,50,1.0,600
1420,6,0.003374291118234396,18.0,357.0,50,1.0,600
1421,7,0.0036011249758303165,18.0,408.0,50,1.0,600
1422,8,0.003823332954198122,18.0,459.0,50,1.0,600
1423,9,0.004050208255648613,18.0,510.0,50,1.0,600
1424,10,0.004351875279098749,18.0,561.0,50,1.0,600
1425,11,0.004606958013027906,18.0,612.0,50,1.0,600
1426,12,0.004844291135668755,18.0,663.0,50,1.0,600
1427,13,0.0051125832833349705,18.0,714.0,50,1.0,600
1428,14,0.005343208089470863,18.0,765.0,50,1.0,600
1429,15,0.005567540880292654,18.0,816.0,50,1.0,600
1430,16,0.005792208015918732,18.0,867.0,50,1.0,600
1431,17,0.006014375016093254,18.0,918.0,50,1.0,600
1432,18,0.006237790919840336,18.0,969.0,50,1.0,600
1433,19,0.006464666221290827,18.0,1020.0,50,1.0,600
1434,20,0.006696540862321854,18.0,1071.0,50,1.0,600
1435,21,0.0069198329001665115,18.0,1122.0,50,1.0,600
1436,22,0.007143041118979454,18.0,1173.0,50,1.0,600
1437,23,0.0073700412176549435,18.0,1224.0,50,1.0,600
1438,24,0.007597708143293858,18.0,1275.0,50,1.0,600
1439,25,0.007821499835699797,18.0,1326.0,50,1.0,600
1440,26,0.008046000264585018,18.0,1377.0,50,1.0,600
1441,27,0.008270374964922667,18.0,1428.0,50,1.0,600
1442,28,0.008498957846313715,18.0,1479.0,50,1.0,600
1443,29,0.008722790982574224,18.0,1530.0,50,1.0,600
1444,30,0.008947290945798159,18.0,1581.0,50,1.0,600
1445,31,0.009175249841064215,18.0,1632.0,50,1.0,600
1446,32,0.009403541218489408,18.0,1683.0,50,1.0,600
1447,33,0.009629250038415194,18.0,1734.0,50,1.0,600
1448,34,0.009858165867626667,18.0,1785.0,50,1.0,600
1449,35,0.010088125243782997,18.0,1836.0,50,1.0,600
1450,36,0.010316625237464905,18.0,1887.0,50,1.0,600
1451,37,0.010543708223849535,18.0,1938.0,50,1.0,600
1452,38,0.010770916007459164,18.0,1989.0,50,1.0,600
1453,39,0.010995958000421524,18.0,2040.0,50,1.0,600
1454,40,0.011236375197768211,18.0,2091.0,50,1.0,600
1455,41,0.01146595785394311,18.0,2142.0,50,1.0,600
1456,42,0.011693625245243311,18.0,2193.0,50,1.0,600
1457,43,0.011919666081666946,18.0,2244.0,50,1.0,600
1458,44,0.01215608324855566,18.0,2295.0,50,1.0,600
1459,45,0.012390249874442816,18.0,2346.0,50,1.0,600
1460,46,0.012619083281606436,18.0,2397.0,50,1.0,600
1461,47,0.012849875260144472,18.0,2448.0,50,1.0,600
1462,48,0.013092166278511286,18.0,2499.0,50,1.0,600
1463,49,0.013329333160072565,18.0,2550.0,50,1.0,600
1464,50,0.01356162503361702,18.0,2601.0,50,1.0,600
1465,51,0.013790000230073929,18.0,2652.0,50,1.0,600
1466,52,0.01422604126855731,18.0,2703.0,50,1.0,600
1467,53,0.014485333114862442,18.0,2754.0,50,1.0,600
1468,54,0.014722874853760004,18.0,2805.0,50,1.0,600
1469,55,0.014963124878704548,18.0,2856.0,50,1.0,600
1470,56,0.015196790918707848,18.0,2907.0,50,1.0,600
1471,57,0.015431541018188,18.0,2958.0,50,1.0,600
1472,58,0.015664000064134598,18.0,3009.0,50,1.0,600
1473,59,0.015898291021585464,18.0,3060.0,50,1.0,600
1474,60,0.016139666084200144,18.0,3111.0,50,1.0,600
1475,61,0.016389666125178337,18.0,3162.0,50,1.0,600
1476,62,0.016624166164547205,18.0,3213.0,50,1.0,600
1477,63,0.016860625240951777,18.0,3264.0,50,1.0,600
1478,64,0.01709554111585021,18.0,3315.0,50,1.0,600
1479,65,0.017331833019852638,18.0,3366.0,50,1.0,600
1480,66,0.0175671661272645,18.0,3417.0,50,1.0,600
1481,67,0.0178014999255538,18.0,3468.0,50,1.0,600
1482,68,0.01803208328783512,18.0,3519.0,50,1.0,600
1483,69,0.018266540952026844,18.0,3570.0,50,1.0,600
1484,70,0.018497291021049023,18.0,3621.0,50,1.0,600
1485,71,0.018730875104665756,18.0,3672.0,50,1.0,600
1486,72,0.018960915971547365,18.0,3723.0,50,1.0,600
1487,73,0.019200791139155626,18.0,3774.0,50,1.0,600
1488,74,0.019433625042438507,18.0,3825.0,50,1.0,600
1489,75,0.01966666616499424,18.0,3876.0,50,1.0,600
1490,76,0.019902666099369526,18.0,3927.0,50,1.0,600
1491,77,0.02013575006276369,18.0,3978.0,50,1.0,600
1492,78,0.020382165908813477,18.0,4029.0,50,1.0,600
1493,79,0.02062225015833974,18.0,4080.0,50,1.0,600
1494,80,0.020859249867498875,18.0,4131.0,50,1.0,600
1495,81,0.02109062485396862,18.0,4182.0,50,1.0,600
1496,82,0.021323165856301785,18.0,4233.0,50,1.0,600
1497,83,0.021555291023105383,18.0,4284.0,50,1.0,600
1498,84,0.021791708189994097,18.0,4335.0,50,1.0,600
1499,85,0.022034541238099337,18.0,4386.0,50,1.0,600
1500,86,0.022271249908953905,18.0,4437.0,50,1.0,600
1501,87,0.022522833198308945,18.0,4488.0,50,1.0,600
1502,88,0.022760707885026932,18.0,4539.0,50,1.0,600
1503,89,0.022997249849140644,18.0,4590.0,50,1.0,600
1504,90,0.023237207904458046,18.0,4641.0,50,1.0,600
1505,91,0.023472208064049482,18.0,4692.0,50,1.0,600
1506,92,0.02370541589334607,18.0,4743.0,50,1.0,600
1507,93,0.023943624924868345,18.0,4794.0,50,1.0,600
1508,94,0.02439841628074646,18.0,4845.0,50,1.0,600
1509,95,0.02467200020328164,18.0,4896.0,50,1.0,600
1510,96,0.024915665853768587,18.0,4947.0,50,1.0,600
1511,97,0.025155541021376848,18.0,4998.0,50,1.0,600
1512,98,0.025394875090569258,18.0,5049.0,50,1.0,600
1513,99,0.025634291116148233,18.0,5100.0,50,1.0,600
1514,100,0.025875875260680914,18.0,5151.0,50,1.0,600
1515,0,0.0001754160039126873,14.0,100.0,100,0.1,600
1516,1,0.002200082875788212,18.0,202.0,100,0.1,600
1517,2,0.0024366662837564945,18.0,303.0,100,0.1,600
1518,3,0.002669957932084799,18.0,404.0,100,0.1,600
1519,4,0.0029086251743137836,18.0,505.0,100,0.1,600
1520,5,0.0031422078609466553,18.0,606.0,100,0.1,600
1521,6,0.003374291118234396,18.0,707.0,100,0.1,600
1522,7,0.0036011249758303165,18.0,808.0,100,0.1,600
1523,8,0.003823332954198122,18.0,909.0,100,0.1,600
1524,9,0.004050208255648613,18.0,1010.0,100,0.1,600
1525,10,0.004351875279098749,18.0,1111.0,100,0.1,600
1526,11,0.004606958013027906,18.0,1212.0,100,0.1,600
1527,12,0.004844291135668755,18.0,1313.0,100,0.1,600
1528,13,0.0051125832833349705,18.0,1414.0,100,0.1,600
1529,14,0.005343208089470863,18.0,1515.0,100,0.1,600
1530,15,0.005567540880292654,18.0,1616.0,100,0.1,600
1531,16,0.005792208015918732,18.0,1717.0,100,0.1,600
1532,17,0.006014375016093254,18.0,1818.0,100,0.1,600
1533,18,0.006237790919840336,18.0,1919.0,100,0.1,600
1534,19,0.006464666221290827,18.0,2020.0,100,0.1,600
1535,20,0.006696540862321854,18.0,2121.0,100,0.1,600
1536,21,0.0069198329001665115,18.0,2222.0,100,0.1,600
1537,22,0.007143041118979454,18.0,2323.0,100,0.1,600
1538,23,0.0073700412176549435,18.0,2424.0,100,0.1,600
1539,24,0.007597708143293858,18.0,2525.0,100,0.1,600
1540,25,0.007821499835699797,18.0,2626.0,100,0.1,600
1541,26,0.008046000264585018,18.0,2727.0,100,0.1,600
1542,27,0.008270374964922667,18.0,2828.0,100,0.1,600
1543,28,0.008498957846313715,18.0,2929.0,100,0.1,600
1544,29,0.008722790982574224,18.0,3030.0,100,0.1,600
1545,30,0.008947290945798159,18.0,3131.0,100,0.1,600
1546,31,0.009175249841064215,18.0,3232.0,100,0.1,600
1547,32,0.009403541218489408,18.0,3333.0,100,0.1,600
1548,33,0.009629250038415194,18.0,3434.0,100,0.1,600
1549,34,0.009858165867626667,18.0,3535.0,100,0.1,600
1550,35,0.010088125243782997,18.0,3636.0,100,0.1,600
1551,36,0.010316625237464905,18.0,3737.0,100,0.1,600
1552,37,0.010543708223849535,18.0,3838.0,100,0.1,600
1553,38,0.010770916007459164,18.0,3939.0,100,0.1,600
